#MJD,band,Flux,Flux_err,FilterSet,Instr
57983.231,GFC_z,2.323543704177178e-16,1.2840377030865856e-17,GeneralFilters,GFC
57983.387,Skymapper_i,2.62416840552727e-16,1.2084742104166839e-17,GeneralFilters,Skymapper
57983.401,Sinistro_g,1.1676574673189663e-15,1.2905427254261017e-16,GeneralFilters,Sinistro
57983.405,Sinistro_r,6.005465873643382e-16,1.106247695771177e-17,GeneralFilters,Sinistro
57983.419,Skymapper_r,5.348317862218675e-16,3.4481879549970516e-17,GeneralFilters,Skymapper
57983.421,Skymapper_g,7.623511583374194e-16,5.617210921005308e-17,GeneralFilters,Skymapper
57983.569,UVOT_W1,4.347685989900413e-16,8.409170237441845e-17,GeneralFilters,UVOT
57983.572,UVOT_U,4.475674100524463e-16,6.595597097587543e-17,GeneralFilters,UVOT
57983.594,UVOT_M2,6.176576922415132e-17,2.844418789448481e-17,GeneralFilters,UVOT
57983.699,SIRIUS_H,4.4611274269602683e-17,1.6435400818019362e-18,GeneralFilters,SIRIUS
57983.699,SIRIUS_J,8.413710539386578e-17,2.3247941357739007e-18,GeneralFilters,SIRIUS
57983.699,SIRIUS_Ks,1.9266252141152856e-17,8.872436995618236e-19,GeneralFilters,SIRIUS
57983.741,Sinistro_r,3.618651031002012e-16,6.665801536588196e-18,GeneralFilters,Sinistro
57983.745,Sinistro_g,5.745336380545589e-16,6.349980433962836e-17,GeneralFilters,Sinistro
57983.964,EFOSC2_V,3.0980881512349077e-16,2.282755710018618e-17,GeneralFilters,EFOSC2
57983.968,T80Cam_g,4.153383615618239e-16,2.295244607717658e-17,GeneralFilters,T80Cam
57983.969,EFOSC2_V,3.2741138033057934e-16,1.5077851272510126e-17,GeneralFilters,EFOSC2
57983.969,GROND_H,4.3712868573888683e-17,3.220883185602555e-18,GeneralFilters,GROND
57983.969,GROND_J,8.826955593847328e-17,5.6909485827320745e-18,GeneralFilters,GROND
57983.969,GROND_K,2.008709614697698e-17,2.775134888977278e-18,GeneralFilters,GROND
57983.969,GROND_g,4.056801939700959e-16,1.494581067450821e-17,GeneralFilters,GROND
57983.969,GROND_i,1.8360631928685403e-16,8.455383475365564e-18,GeneralFilters,GROND
57983.969,GROND_r,3.0257985821205657e-16,2.7868634838333534e-18,GeneralFilters,GROND
57983.969,GROND_z,1.4759853402135683e-16,4.078298210213556e-18,GeneralFilters,GROND
57983.97,EFOSC2_V,3.365842351723135e-16,2.480044295828302e-17,GeneralFilters,EFOSC2
57983.972,Sinistro_i,1.9801414251214208e-16,1.8237776510010734e-17,GeneralFilters,Sinistro
57983.974,T80Cam_g,3.85835377030795e-16,1.4214700600030964e-17,GeneralFilters,T80Cam
57983.975,T80Cam_g,3.966450559813151e-16,1.461294388978483e-17,GeneralFilters,T80Cam
57983.976,T80Cam_g,3.5188604605894687e-16,1.2963961025427597e-17,GeneralFilters,T80Cam
57983.976,Sinistro_r,2.9278357097469917e-16,2.1573090752015665e-17,GeneralFilters,Sinistro
57983.976,DECam_Y,1.5951574642058301e-16,4.4075829576617645e-18,GeneralFilters,DECam
57983.977,DECam_z,1.5762074890672179e-16,2.9034814942351206e-18,GeneralFilters,DECam
57983.978,DECam_i,1.989171584217545e-16,3.664189469788493e-18,GeneralFilters,DECam
57983.978,DECam_r,2.5824114874635573e-16,4.756977755994883e-18,GeneralFilters,DECam
57983.979,DECam_g,3.201824600354578e-16,8.846968314197343e-18,GeneralFilters,DECam
57983.98,DECam_u,1.4242097188046437e-16,6.558728135627679e-18,GeneralFilters,DECam
57983.98,Sinistro_g,3.430168552484118e-16,4.4230227862228055e-17,GeneralFilters,Sinistro
57983.981,FourStar_Ks,2.5524936792287492e-17,9.4037342332217e-19,GeneralFilters,FourStar
57983.981,FourStar_J,9.392066382806618e-17,8.650412818177037e-19,GeneralFilters,FourStar
57983.984,T80Cam_g,3.6174459043250477e-16,9.995372416803176e-18,GeneralFilters,T80Cam
57983.985,T80Cam_g,3.7187933472352275e-16,1.0275405750324196e-17,GeneralFilters,T80Cam
57983.986,T80Cam_g,3.5188604605894687e-16,1.2963961025427597e-17,GeneralFilters,T80Cam
57983.989,VISTA_Ks,2.2045543867612212e-17,4.0609392541242265e-19,GeneralFilters,VIRCAM
57983.989,VISTA_J,8.976136127525848e-17,8.267326895971098e-19,GeneralFilters,VIRCAM
57983.99,FourStar_H,5.0884637382308194e-17,4.686648299959325e-19,GeneralFilters,FourStar
57983.994,T80Cam_g,3.391579842007426e-16,9.371281423069282e-18,GeneralFilters,T80Cam
57983.995,Swope_V,3.07212145192459e-16,1.1318113694507585e-17,GeneralFilters,E2V4kx4kccd
57983.995,T80Cam_g,3.551420075554106e-16,1.308391507990162e-17,GeneralFilters,T80Cam
57983.996,T80Cam_g,3.4546340189679615e-16,1.2727342070094397e-17,GeneralFilters,T80Cam
57983.999,VISTA_Y,1.6424851543623552e-16,1.5127847327633824e-18,GeneralFilters,VIRCAM
57984.0,FLAMINGOS-2_H,4.562717809597912e-17,4.2024184047628554e-18,GeneralFilters,FLAMINGOS-2
57984.002,FourStar_J1,1.4007510475479328e-16,1.2901393924390466e-18,GeneralFilters,FourStar
57984.004,T80Cam_g,3.268903087656789e-16,1.2043084032140639e-17,GeneralFilters,T80Cam
57984.005,T80Cam_g,3.329676533479346e-16,9.20023626056286e-18,GeneralFilters,T80Cam
57984.007,T80Cam_g,3.4865993539705533e-16,1.2845106716333405e-17,GeneralFilters,T80Cam
57984.01,EFOSC2_V,3.334984123562109e-16,1.2286535565257812e-17,GeneralFilters,EFOSC2
57984.012,EFOSC2_V,3.2741138033057934e-16,1.8093421527093145e-17,GeneralFilters,EFOSC2
57984.013,EFOSC2_V,3.2143544916147945e-16,1.1842119577575823e-17,GeneralFilters,EFOSC2
57984.014,T80Cam_g,3.299149875531522e-16,1.2154517316708603e-17,GeneralFilters,T80Cam
57984.016,T80Cam_g,3.329676533479346e-16,1.2266981680755245e-17,GeneralFilters,T80Cam
57984.017,T80Cam_g,3.650917719163632e-16,1.0087858459069275e-17,GeneralFilters,T80Cam
57984.034,Swope_B,2.5339010365404063e-16,9.335236406176578e-18,GeneralFilters,E2V4kx4kccd
57984.036,UVOT_U,8.607131844031157e-17,3.963730695496632e-17,GeneralFilters,UVOT
57984.044,Swope_i,2.0213999505312531e-16,3.723556314462948e-18,GeneralFilters,E2V4kx4kccd
57984.046,EFOSC2_V,3.0136566481291374e-16,1.6654082096116416e-17,GeneralFilters,EFOSC2
57984.047,EFOSC2_V,3.2143544916147945e-16,2.9605298943939553e-17,GeneralFilters,EFOSC2
57984.047,Swope_r,2.8688457322655855e-16,5.284609133756243e-18,GeneralFilters,E2V4kx4kccd
57984.055,Swope_g,3.735430045608241e-16,4.128549858684014e-17,GeneralFilters,E2V4kx4kccd
57984.056,EFOSC2_U,1.5096587415208725e-16,3.8932518393793175e-17,GeneralFilters,EFOSC2
57984.229,HSC_z,1.3547424615799647e-16,1.247763918744407e-18,GeneralFilters,HSC
57984.231,GFC_i,1.931471468880111e-16,1.0673705788277006e-17,GeneralFilters,GFC
57984.231,GFC_y,1.3429039196566799e-16,1.3605462405548445e-17,GeneralFilters,GFC
57984.231,GFC_z,1.4392984101115807e-16,9.279499777743636e-18,GeneralFilters,GFC
57984.361,Sinistro_i,1.6622494940359674e-16,1.9902848710164717e-17,GeneralFilters,Sinistro
57984.365,Sinistro_r,2.1015837582340332e-16,2.1291931906877056e-17,GeneralFilters,Sinistro
57984.369,Sinistro_g,1.850612371083979e-16,2.8976108718248524e-17,GeneralFilters,Sinistro
57984.379,Skymapper_i,1.5958486566483995e-16,1.0288816516962943e-17,GeneralFilters,Skymapper
57984.392,Skymapper_i,1.3031418803802809e-16,9.601904217023494e-18,GeneralFilters,Skymapper
57984.456,Skymapper_r,1.871617987613041e-16,2.9305005810855286e-17,GeneralFilters,Skymapper
57984.699,SIRIUS_H,4.9824692668360255e-17,1.835609513613473e-18,GeneralFilters,SIRIUS
57984.699,SIRIUS_J,7.128326223610496e-17,2.626172432073331e-18,GeneralFilters,SIRIUS
57984.699,SIRIUS_Ks,2.5397866711822814e-17,9.35691988551553e-19,GeneralFilters,SIRIUS
57984.738,Sinistro_r,1.2205250672237277e-16,1.1241451301656487e-17,GeneralFilters,Sinistro
57984.741,Sinistro_r,1.2547196613777008e-16,1.271203466796719e-17,GeneralFilters,Sinistro
57984.745,Sinistro_i,1.308266465707636e-16,1.4459495335677297e-17,GeneralFilters,Sinistro
57984.748,Sinistro_i,1.3953919378595558e-16,1.9278052050025144e-17,GeneralFilters,Sinistro
57984.751,Sinistro_V,1.4661009464221656e-16,9.45230211536566e-18,GeneralFilters,Sinistro
57984.751,Sinistro_z,9.423208168770326e-17,2.603728638907464e-17,GeneralFilters,Sinistro
57984.758,Sinistro_g,1.0169871395744588e-16,1.9670275189825055e-17,GeneralFilters,Sinistro
57984.761,Sinistro_g,1.1463453166922312e-16,2.1116461101108856e-17,GeneralFilters,Sinistro
57984.761,GFC_r,1.3592015318536314e-16,8.763096119763551e-18,GeneralFilters,GFC
57984.962,FourStar_Ks,2.6975200123722178e-17,1.4907046484477454e-18,GeneralFilters,FourStar
57984.963,FourStar_J,8.724913972031369e-17,8.035942739859869e-19,GeneralFilters,FourStar
57984.968,FLAMINGOS-2_H,4.238611477472099e-17,3.513514897094562e-18,GeneralFilters,FLAMINGOS-2
57984.968,Sinistro_r,1.043630357224862e-16,1.0573409893819568e-17,GeneralFilters,Sinistro
57984.969,GROND_H,4.3712868573888683e-17,3.220883185602555e-18,GeneralFilters,GROND
57984.969,GROND_J,7.687956932400557e-17,6.372783010123111e-18,GeneralFilters,GROND
57984.969,GROND_K,2.3928592749602985e-17,2.2039048384664987e-18,GeneralFilters,GROND
57984.969,GROND_g,8.475860596261288e-17,8.587211714065625e-18,GeneralFilters,GROND
57984.969,GROND_i,9.373194402275815e-17,3.45321243271326e-18,GeneralFilters,GROND
57984.969,GROND_r,1.0588635902143955e-16,1.6579239924738236e-17,GeneralFilters,GROND
57984.969,GROND_z,8.415541073966114e-17,4.650599862332756e-18,GeneralFilters,GROND
57984.971,FourStar_H,4.859445144251727e-17,4.475714379747812e-19,GeneralFilters,FourStar
57984.971,EFOSC2_V,1.0449458145168282e-16,1.0586737284169786e-17,GeneralFilters,EFOSC2
57984.975,DECam_Y,1.0539100851386105e-16,2.9120611816748678e-18,GeneralFilters,DECam
57984.975,Sinistro_i,1.0108720981833845e-16,1.396571414518747e-17,GeneralFilters,Sinistro
57984.976,DECam_z,9.154052242830702e-17,2.529358108176136e-18,GeneralFilters,DECam
57984.976,DECam_i,1.1446487717752249e-16,3.1627814383263826e-18,GeneralFilters,DECam
57984.977,DECam_r,1.0375892054912338e-16,2.86696492465925e-18,GeneralFilters,DECam
57984.978,DECam_g,7.680642252259206e-17,3.537066470932569e-18,GeneralFilters,DECam
57984.978,Sinistro_i,1.1606364603990518e-16,1.0689856848404606e-17,GeneralFilters,Sinistro
57984.979,VISTA_Ks,2.417245817292553e-17,6.679097022004414e-19,GeneralFilters,VIRCAM
57984.98,DECam_u,1.681024120608023e-17,2.4772486918758124e-18,GeneralFilters,DECam
57984.98,FourStar_J1,1.1650939736871284e-16,1.0730912062998325e-18,GeneralFilters,FourStar
57984.982,Sinistro_z,9.958611385722791e-17,1.834444009894236e-17,GeneralFilters,Sinistro
57984.989,VISTA_J,7.397575908240676e-17,1.3626838408528906e-18,GeneralFilters,VIRCAM
57984.999,VISTA_Y,1.2691163900876243e-16,2.337798784865495e-18,GeneralFilters,VIRCAM
57985.0,IMACS_i,1.227983458547852e-16,2.262029124872777e-18,GeneralFilters,IMACS
57985.002,Sinistro_i,1.1606364603990518e-16,1.0689856848404606e-17,GeneralFilters,Sinistro
57985.006,Sinistro_i,1.1713756973440349e-16,1.1867645763596872e-17,GeneralFilters,Sinistro
57985.009,IMACS_r,1.0185087406778736e-16,1.8761624346909093e-18,GeneralFilters,IMACS
57985.01,Sinistro_V,1.1433096630881826e-16,1.8954488065641712e-17,GeneralFilters,Sinistro
57985.016,EFOSC2_V,9.270299616026214e-17,1.0245913777656204e-17,GeneralFilters,EFOSC2
57985.017,Sinistro_g,8.30453770074738e-17,2.5240914222374908e-17,GeneralFilters,Sinistro
57985.019,FLAMINGOS-2_J,6.705281342833242e-17,1.235158469141678e-18,GeneralFilters,FLAMINGOS-2
57985.019,FLAMINGOS-2_Ks,2.5744342033578296e-17,9.48456611128836e-19,GeneralFilters,FLAMINGOS-2
57985.054,EFOSC2_V,8.771901993685428e-17,1.615844061434146e-17,GeneralFilters,EFOSC2
57985.184,UVOT_B,1.1128942103503541e-16,1.0250134475334674e-17,GeneralFilters,UVOT
57985.231,GFC_i,1.1425844184935454e-16,9.471232258242428e-18,GeneralFilters,GFC
57985.231,GFC_y,8.473150910363749e-17,8.584466429833313e-18,GeneralFilters,GFC
57985.231,GFC_z,8.83386678217782e-17,5.695404390519749e-18,GeneralFilters,GFC
57985.357,Sinistro_r,8.213848786513685e-17,6.808710877890481e-18,GeneralFilters,Sinistro
57985.364,Sinistro_i,1.0881686491233544e-16,1.3029124732728987e-17,GeneralFilters,Sinistro
57985.367,Sinistro_i,1.0016043670809278e-16,1.291516399435946e-17,GeneralFilters,Sinistro
57985.384,Skymapper_r,8.321798780517014e-17,6.131727942056978e-18,GeneralFilters,Skymapper
57984.385,Skymapper_g,4.944872117535137e-17,5.0098350828148166e-18,GeneralFilters,Skymapper
57985.385,Sinistro_V,7.623666226550221e-17,1.4043312165768858e-17,GeneralFilters,Sinistro
57985.391,Sinistro_i,9.304567898697482e-17,1.5425682724978837e-17,GeneralFilters,Sinistro
57985.395,Sinistro_i,9.924216030479403e-17,1.371081113486993e-17,GeneralFilters,Sinistro
57985.397,Skymapper_r,8.095006660577087e-17,6.710198999158375e-18,GeneralFilters,Skymapper
57985.398,Skymapper_g,6.055570498424536e-17,6.6928638524329064e-18,GeneralFilters,Skymapper
57985.699,SIRIUS_H,4.758221209901612e-17,1.752993476331224e-18,GeneralFilters,SIRIUS
57985.699,SIRIUS_J,6.561264819840799e-17,3.021574113068261e-18,GeneralFilters,SIRIUS
57985.699,SIRIUS_Ks,2.684091023776692e-17,1.236069595915642e-18,GeneralFilters,SIRIUS
57985.726,Sinistro_r,5.735175384930831e-17,6.338750086583793e-18,GeneralFilters,Sinistro
57985.733,Sinistro_i,8.1789246923334e-17,1.5066136058682698e-17,GeneralFilters,Sinistro
57985.736,Sinistro_i,8.804327916195455e-17,1.2163628528202779e-17,GeneralFilters,Sinistro
57985.74,Sinistro_z,8.05747163370011e-17,2.5232099136499248e-17,GeneralFilters,Sinistro
57985.743,Sinistro_V,6.825962123559113e-17,1.1945192559599754e-17,GeneralFilters,Sinistro
57985.969,EFOSC2_V,3.656737375961671e-17,6.735959176720816e-18,GeneralFilters,EFOSC2
57985.973,FourStar_J,6.618524083235344e-17,6.095885956678287e-19,GeneralFilters,FourStar
57985.974,GROND_H,4.0607785574912133e-17,2.618080688281032e-18,GeneralFilters,GROND
57985.974,GROND_J,6.277850102761689e-17,4.047479537545827e-18,GeneralFilters,GROND
57985.974,GROND_K,2.4598983337837812e-17,2.265650093462747e-18,GeneralFilters,GROND
57985.974,GROND_g,3.566020251328684e-17,5.255081646080805e-18,GeneralFilters,GROND
57985.974,GROND_i,6.192808128484924e-17,5.703787072169462e-19,GeneralFilters,GROND
57985.974,GROND_r,5.660307367909581e-17,1.0426671493701859e-18,GeneralFilters,GROND
57985.974,GROND_z,5.768754325431243e-17,1.0626438171918097e-18,GeneralFilters,GROND
57985.979,VISTA_Ks,2.7247133362106995e-17,5.01910744849983e-19,GeneralFilters,VIRCAM
57985.983,DECam_Y,8.143358612238682e-17,2.250093137692551e-18,GeneralFilters,DECam
57985.984,DECam_z,6.450797168484293e-17,1.782421127768331e-18,GeneralFilters,DECam
57985.984,DECam_u,8.045887300405206e-18,2.371371540197197e-18,GeneralFilters,DECam
57985.984,DECam_i,8.292247319298083e-17,2.291232607786294e-18,GeneralFilters,DECam
57985.985,DECam_r,8.166302156154221e-17,3.0085768975413497e-18,GeneralFilters,DECam
57985.986,DECam_g,3.957286897151745e-17,2.915836741785278e-18,GeneralFilters,DECam
57985.989,VISTA_Y,1.0080949817940644e-16,9.284897909605915e-19,GeneralFilters,VIRCAM
57985.989,VISTA_J,6.153035634459425e-17,1.1334310502812202e-18,GeneralFilters,VIRCAM
57985.989,Swope_V,3.693502360477278e-17,4.082209668553588e-18,GeneralFilters,E2V4kx4kccd
57985.995,Swope_B,2.2069355433804675e-17,2.6424615793662675e-18,GeneralFilters,E2V4kx4kccd
57986.001,Swope_g,4.574468145061855e-17,2.1066204318357603e-18,GeneralFilters,E2V4kx4kccd
57986.005,Swope_i,7.205303034763742e-17,3.318164671672605e-18,GeneralFilters,E2V4kx4kccd
57986.008,Swope_r,5.268745188450515e-17,4.367424286698102e-18,GeneralFilters,E2V4kx4kccd
57986.016,EFOSC2_V,3.6232122061890725e-17,5.0056526488440285e-18,GeneralFilters,EFOSC2
57986.039,GMOS_g,4.281340138942174e-17,3.943259992790047e-19,GeneralFilters,GMOS
57986.039,GMOS_i,7.098735286171474e-17,6.538176819625177e-19,GeneralFilters,GMOS
57986.039,GMOS_r,6.103471723336143e-17,5.621505202261911e-19,GeneralFilters,GMOS
57986.049,GMOS_z,7.235402430328542e-17,6.664051911154365e-19,GeneralFilters,GMOS
57986.053,EFOSC2_V,3.2143544916147943e-17,9.177642672629362e-18,GeneralFilters,EFOSC2
57986.236,GFC_z,1.0718915459984465e-16,2.961745794145717e-17,GeneralFilters,GFC
57986.709,SIRIUS_H,3.9577160172892013e-17,1.458076464595437e-18,GeneralFilters,SIRIUS
57986.709,SIRIUS_J,4.753216179066692e-17,5.25344866448987e-18,GeneralFilters,SIRIUS
57986.709,SIRIUS_Ks,2.6351008414661666e-17,1.6989122965121001e-18,GeneralFilters,SIRIUS
57986.715,Sinistro_r,3.4557849060113055e-17,9.866976123372207e-18,GeneralFilters,Sinistro
57986.969,Sinistro_r,3.6186510310020125e-17,9.332122151231268e-18,GeneralFilters,Sinistro
57986.97,FORS2_R,3.3580980939191574e-17,1.8557535868511745e-18,GeneralFilters,FORS2
57986.973,FLAMINGOS-2_H,3.4932012733209516e-17,3.2173572715120404e-18,GeneralFilters,FLAMINGOS-2
57986.974,GROND_H,3.0804155508724565e-17,2.8371675710586897e-18,GeneralFilters,GROND
57986.974,GROND_J,5.1263817239480014e-17,3.3051004387918144e-18,GeneralFilters,GROND
57986.974,GROND_K,2.697224887720153e-17,2.7326595203239826e-18,GeneralFilters,GROND
57986.974,GROND_g,2.3560462155176866e-17,4.773997266936603e-18,GeneralFilters,GROND
57986.974,GROND_i,3.9800417198861914e-17,1.4663015573962024e-18,GeneralFilters,GROND
57986.974,GROND_r,2.916352493092157e-17,1.3430299552954839e-18,GeneralFilters,GROND
57986.974,GROND_z,4.256788219312459e-17,2.3523881034731612e-18,GeneralFilters,GROND
57986.975,DECam_Y,6.177369228665045e-17,1.7068701959806189e-18,GeneralFilters,DECam
57986.978,DECam_z,5.124050327399387e-17,1.4158274279529553e-18,GeneralFilters,DECam
57986.979,VISTA_Ks,2.5782250127892612e-17,4.749265984661482e-19,GeneralFilters,VIRCAM
57986.98,VIMOS_z,5.725441494339949e-17,5.273326494275225e-19,GeneralFilters,VIMOS
57986.98,DECam_i,5.28046595119343e-17,1.4590466619945715e-18,GeneralFilters,DECam
57986.984,DECam_r,3.373070706091597e-17,1.5533564650958759e-18,GeneralFilters,DECam
57986.988,Swope_i,4.673607652502036e-17,1.7218206897817982e-18,GeneralFilters,E2V4kx4kccd
57986.989,VISTA_Y,7.577072676608797e-17,1.3957483674984163e-18,GeneralFilters,VIRCAM
57986.989,VISTA_J,5.024460429437754e-17,1.388309722224582e-18,GeneralFilters,VIRCAM
57986.991,DECam_g,1.8940765929322277e-17,1.9189599122632536e-18,GeneralFilters,DECam
57986.997,Swope_r,2.616418404260594e-17,2.891772487053861e-18,GeneralFilters,E2V4kx4kccd
57987.004,Swope_g,1.8549858779628394e-17,1.7085051321245337e-18,GeneralFilters,E2V4kx4kccd
57987.01,FORS2_I,4.848072845920494e-17,2.679144063543955e-18,GeneralFilters,FORS2
57987.02,FORS2_B,9.603875198401524e-18,1.149914473075079e-18,GeneralFilters,FORS2
57987.02,FORS2_V,2.215366934401564e-17,1.0202141757298909e-18,GeneralFilters,FORS2
57987.039,FLAMINGOS-2_Ks,2.3050576769198854e-17,1.9107329203306918e-18,GeneralFilters,FLAMINGOS-2
57987.049,FLAMINGOS-2_H,3.185837425321501e-17,2.0539852939918633e-18,GeneralFilters,FLAMINGOS-2
57987.049,FLAMINGOS-2_J,4.6818447120119456e-17,2.5872830019881285e-18,GeneralFilters,FLAMINGOS-2
57987.358,Sinistro_r,2.412941002894301e-17,7.333922618279807e-18,GeneralFilters,Sinistro
57987.709,SIRIUS_H,3.384111225436337e-17,1.5584408121450114e-18,GeneralFilters,SIRIUS
57987.709,SIRIUS_J,4.027055052242377e-17,2.2254328636742058e-18,GeneralFilters,SIRIUS
57987.709,SIRIUS_Ks,2.381207488592189e-17,8.772692586514034e-19,GeneralFilters,SIRIUS
57987.975,DECam_Y,3.970119328588251e-17,6.581907060067481e-18,GeneralFilters,DECam
57987.977,DECam_z,3.678014073199137e-17,3.726333765779158e-18,GeneralFilters,DECam
57987.979,DECam_i,3.896478162433109e-17,6.4598202230397655e-18,GeneralFilters,DECam
57987.983,DECam_r,2.0512823581665584e-17,4.534322092251757e-18,GeneralFilters,DECam
57987.99,DECam_g,1.4368040287835723e-17,5.5580507442292e-18,GeneralFilters,DECam
57988.002,Swope_i,2.0780320941835755e-17,2.2967259469544242e-18,GeneralFilters,E2V4kx4kccd
57988.234,GFC_y,3.802287409233127e-17,1.5408958941751437e-17,GeneralFilters,GFC
57988.729,SIRIUS_H,2.867111802694129e-17,1.056283023491259e-18,GeneralFilters,SIRIUS
57988.729,SIRIUS_H,1.8426575397643873e-17,3.0548705634356973e-18,GeneralFilters,SIRIUS
57988.729,SIRIUS_J,3.8458077183929413e-17,1.771059904578523e-18,GeneralFilters,SIRIUS
57988.729,SIRIUS_J,2.944337340028094e-17,5.152486323603008e-18,GeneralFilters,SIRIUS
57988.729,SIRIUS_Ks,2.3593764471225844e-17,6.519198043077074e-19,GeneralFilters,SIRIUS
57988.729,SIRIUS_Ks,1.7571030786466368e-17,1.6183517423045554e-18,GeneralFilters,SIRIUS
57988.974,DECam_Y,3.2122072680138626e-17,9.17151190796358e-18,GeneralFilters,DECam
57988.98,FORS2_I,2.1956804591139928e-17,1.4156075063540466e-18,GeneralFilters,FORS2
57988.985,DECam_r,1.7702126705119882e-17,5.706491429156101e-18,GeneralFilters,DECam
57988.989,VISTA_Ks,2.0669064352281845e-17,5.711073535648989e-19,GeneralFilters,VIRCAM
57988.996,DECam_g,1.3721371950553744e-17,6.571682313822705e-18,GeneralFilters,DECam
57988.999,VISTA_Y,4.2024393354026105e-17,1.5482358668641356e-18,GeneralFilters,VIRCAM
57988.999,VISTA_J,2.735832032934155e-17,1.0079177689543928e-18,GeneralFilters,VIRCAM
57989.0,FORS2_R,1.3004491592627948e-17,1.31753373326302e-18,GeneralFilters,FORS2
57989.02,FORS2_B,3.55178368347113e-18,8.17828416307701e-19,GeneralFilters,FORS2
57989.02,FORS2_V,6.814683170376362e-18,1.0042488244208407e-18,GeneralFilters,FORS2
57989.23,GFC_y,2.7292601961234424e-17,1.080908860908724e-17,GeneralFilters,GFC
57989.234,LRIS_I,1.2782034802063548e-17,1.0595420205599194e-18,GeneralFilters,LRIS
57989.699,SIRIUS_H,2.0019103667503655e-17,9.21913793597756e-19,GeneralFilters,SIRIUS
57989.699,SIRIUS_H,1.9653713846640557e-17,3.0772956997221058e-18,GeneralFilters,SIRIUS
57989.699,SIRIUS_J,2.2335082794652315e-17,6.582838872812704e-18,GeneralFilters,SIRIUS
57989.699,SIRIUS_J,2.172638978133385e-17,1.6008595595226462e-18,GeneralFilters,SIRIUS
57989.699,SIRIUS_Ks,1.8569372990072002e-17,6.841209829321428e-19,GeneralFilters,SIRIUS
57989.699,SIRIUS_Ks,1.740993860800518e-17,1.924217525213969e-18,GeneralFilters,SIRIUS
57989.966,FLAMINGOS-2_H,1.567557967512194e-17,2.0212839407019504e-18,GeneralFilters,FLAMINGOS-2
57989.969,ANDICAM_K,1.67151640539098e-17,2.6171899552609938e-18,GeneralFilters,ANDICAM
57989.973,DECam_Y,2.2636201978527612e-17,1.0424356247560687e-18,GeneralFilters,DECam
57989.979,VISTA_Ks,1.8677589124252262e-17,6.881078126505901e-19,GeneralFilters,VIRCAM
57989.979,DECam_z,1.8950182056812504e-17,8.726881342736015e-19,GeneralFilters,DECam
57989.982,DECam_i,1.5655691203426546e-17,7.209712237097242e-19,GeneralFilters,DECam
57989.983,GROND_H,1.5871183290237248e-17,8.770740012541632e-19,GeneralFilters,GROND
57989.983,GROND_J,1.878498885638937e-17,4.844451955042715e-18,GeneralFilters,GROND
57989.983,GROND_K,1.686231346077903e-17,1.863691757197611e-18,GeneralFilters,GROND
57989.987,DECam_r,1.3678089619906714e-17,1.385778471421472e-18,GeneralFilters,DECam
57989.989,VISTA_J,2.0187820300183274e-17,1.4874935706687224e-18,GeneralFilters,VIRCAM
57989.99,Swope_i,7.205303034763742e-18,1.1945392818023808e-18,GeneralFilters,E2V4kx4kccd
57989.997,DECam_g,4.543573282268707e-18,1.4228271187792518e-18,GeneralFilters,DECam
57989.999,VISTA_Y,2.579297593076659e-17,1.6629346127009762e-18,GeneralFilters,VIRCAM
57990.039,GMOS_i,1.1459904051883069e-17,3.1664885084353293e-19,GeneralFilters,GMOS
57990.039,GMOS_r,8.986217726509757e-18,3.3106449567149254e-19,GeneralFilters,GMOS
